"","Accession_number","ED","edge.length","Species","Country","City","Host","Collection.date","lat","lon","extracted_precip","extracted_temp","sum_extracted_values","heterogeneity","Geo_location","num_occurrences","DR"
"650","JQ595340.1",0.0425988523969987,0.00256624834504212,"Lyssavirus rabies","USA"," Texas","Dasypterus intermedius","2002",31.2638905,-98.5456116,104.833542606545,0.260137835984985,59607,23983.4957983193,"USA:  Texas",8,23.4748107925662
"651","JQ595354.1",0.0430235623130927,0.000199406208145496,"Lyssavirus rabies","USA"," Florida","Dasypterus intermedius","2001",27.7567667,-81.4639835,90.942721557617,0.65143905878067,41378,27801.8521126761,"USA:  Florida",7,23.2430776587667
"652","JQ595378.1",0.0556216139080905,0.00236684213689662,"Lyssavirus rabies","USA"," California","Corynorhinus townsendii","2003",36.7014631,-118.755997,-9.6347740622126,1.14363752776142,60300,25529.3515625,"USA:  California",6,17.9786225126873
"653","AB618035.1",0.0302184673734711,0.000200371381271929,"Lyssavirus rabies","Brazil"," Paraiba, Santa Luiza","Bos taurus","2006",-23.2760863,-45.947688,23.6035766601562,0.72571849822998,29,37909,"Brazil:  Paraiba, Santa Luiza",1,33.0923467309233
"654","AB618036.1",0.0302184673734711,0.0021664707556247,"Lyssavirus rabies","Brazil"," Paraiba, Sao Jose de Espinharas","Ovis aries","2007",-6.84722,-37.32583,83.5679321289063,-0.208703994750977,119,21882.5,"Brazil:  Paraiba, Sao Jose de Espinharas",1,33.0923467309233
"655","JQ595336.1",0.043418875989682,0.0021664707556247,"Lyssavirus rabies","USA"," Florida","Tadarida brasiliensis","2004",27.7567667,-81.4639835,90.942721557617,0.65143905878067,41378,27801.8521126761,"USA:  Florida",7,23.0314575678476
"656","JQ595371.1",0.0645002090153273,0.00261122290734131,"Lyssavirus rabies","USA"," Washington","Eptesicus fuscus","2002",38.8950368,-77.0365427,89.0574717962921,0.569543847041344,47406,34173.1111111111,"USA:  Washington",7,15.5038257281053
"657","JQ595361.1",0.0554551916474175,1.21657085517569e-07,"Lyssavirus rabies","USA"," Michigan","Eptesicus fuscus","2003",43.6211955,-84.6824346,30.4547911746469,0.607440008502989,26449,42845.7850877193,"USA:  Michigan",2,18.0325767577898
"658","JQ595363.1",0.046045849549347,0.000260624763465763,"Lyssavirus rabies","USA"," New Jersey","Eptesicus fuscus","2005",40.0757384,-74.4041622,53.3817190519926,0.631021819420259,18399,36884.8815789474,"USA:  New Jersey",3,21.7174839814457
"659","JQ595350.1",0.046045849549347,7.08150696324917e-05,"Lyssavirus rabies","USA"," California","Myotis yumanensis","2003",36.7014631,-118.755997,-9.6347740622126,1.14363752776142,60300,25529.3515625,"USA:  California",6,21.7174839814457
"660","JQ595335.1",0.0465707404490392,0.00290536392700183,"Lyssavirus rabies","USA"," Florida","Myotis austroriparius","2001",27.7567667,-81.4639835,90.942721557617,0.65143905878067,41378,27801.8521126761,"USA:  Florida",7,21.4727099109422
"661","JQ595346.1",0.0456182123641311,0.00110114866310404,"Lyssavirus rabies","USA"," Arizona","Myotis yumanensis","2004",34.395342,-111.763275,15.21252333849,0.98560073904525,33223,14295.5609756097,"USA:  Arizona",2,21.9210694188947
"662","JQ595360.1",0.0430371862754098,7.19142045984681e-05,"Lyssavirus rabies","USA"," Idaho","Myotis evotis","2005",43.6447642,-114.015407,-39.5505562544843,1.14948664601968,86095,32644.9785714286,"USA:  Idaho",4,23.2357197703552
"663","JQ595374.1",0.0402527943895827,0.00102923445850558,"Lyssavirus rabies","USA"," Washington","Myotis keenii","2005",38.8950368,-77.0365427,89.0574717962921,0.569543847041344,47406,34173.1111111111,"USA:  Washington",7,24.8429957513408
"664","JQ595352.1",0.0402527943895827,0.00102923445850558,"Lyssavirus rabies","USA"," California","Parastrellus hesperus","2005",36.7014631,-118.755997,-9.6347740622126,1.14363752776142,60300,25529.3515625,"USA:  California",6,24.8429957513408
"665","JQ595359.1",0.039957106817463,8.44199038087358e-05,"Lyssavirus rabies","USA"," Idaho","Myotis californicus","2005",43.6447642,-114.015407,-39.5505562544843,1.14948664601968,86095,32644.9785714286,"USA:  Idaho",4,25.0268370172126
"666","AB618034.1",0.039957106817463,3.88780170830984e-05,"Lyssavirus rabies","Brazil"," Paraiba, St. Antonio","Molossus molossus","20/11/2007",-7.0124164,-37.9452203,27.3326110839844,-0.268808364868164,40,24025,"Brazil:  Paraiba, St. Antonio",1,25.0268370172126
"667","AB618032.1",0.0399661472225158,0.00388321466921404,"Lyssavirus rabies","Brazil"," Paraiba, Cristo Rei","Molossus molossus","2006",-6.8954541,-38.5464978,52.4679870605468,-0.214396476745606,84,23136.75,"Brazil:  Paraiba, Cristo Rei",1,25.0211759075097
"668","JQ595348.1",0.0441581412995016,0.000580016727834394,"Lyssavirus rabies","USA"," Idaho","Myotis californicus","2005",43.6447642,-114.015407,-39.5505562544843,1.14948664601968,86095,32644.9785714286,"USA:  Idaho",4,22.6458807044781
"669","JQ595368.1",0.0441581412995016,0.0016597610736461,"Lyssavirus rabies","USA"," California","Eptesicus fuscus","2003",36.7014631,-118.755997,-9.6347740622126,1.14363752776142,60300,25529.3515625,"USA:  California",6,22.6458807044781
"670","AB618033.1",0.0282166533194169,0.00164343686773354,"Lyssavirus rabies","Brazil"," Paraiba, St. Antonio, Casa de Simone e Alan","Molossus molossus","12/06/2006",-10,-55,135.217041015625,0.0402126312255859,111,29734.75,"Brazil:  Paraiba, St. Antonio, Casa de Simone e Alan",1,35.4400640175093
"671","JQ595372.1",0.0282166533194169,0.00164343686773354,"Lyssavirus rabies","USA"," Washington","Eptesicus fuscus","2005",38.8950368,-77.0365427,89.0574717962921,0.569543847041344,47406,34173.1111111111,"USA:  Washington",7,35.4400640175093
"672","JQ595369.1",0.0555461176228919,0.00330319794137964,"Lyssavirus rabies","USA"," Washington","Eptesicus fuscus","2003",38.8950368,-77.0365427,89.0574717962921,0.569543847041344,47406,34173.1111111111,"USA:  Washington",7,18.0030584097542
"673","JQ595341.1",0.120270328872264,0.000111825852947512,"Lyssavirus rabies","USA"," Texas","Dasypterus intermedius","2003",31.2638905,-98.5456116,104.833542606545,0.260137835984985,59607,23983.4957983193,"USA:  Texas",8,8.31460269026184
"675","OQ326743.1",0.129534474542762,0.000164181467184778,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,7.71995257270203
"677","JQ970480.1",0.04132416380924,2.73605890092378e-05,"Lyssavirus rabies","China"," Hunan Pronivce","Canis lupus familiaris","2008",35,105,-87.8648003033478,0.693319913295963,40939,23323.9561752988,"China:  Hunan Pronivce",1,24.1989167552472
"678","KJ466147.1",0.0260790062546112,7.34959277883113e-05,"Lyssavirus rabies","China"," Shenzhen, Guangdong Province","","",22.5445741,114.0545429,148.152221679687,0.663193384806315,51,43061,"China:  Shenzhen, Guangdong Province",1,38.3450193706359
"679","FJ959397.1",0.0260790062546112,0.00349075312805083,"Lyssavirus rabies","China"," Zibo, Shandong Province","","1956",36.819626,117.980675,-88.4388427734375,1.28508186340332,38,45281,"China:  Zibo, Shandong Province",1,38.3450193706359
"680","EU643590.1",0.0412943820629599,0.0006006332793546,"Lyssavirus rabies","China"," Hunan Province","Homo sapiens","2006",27.6662087,111.7487063,-23.1551035156258,0.737476873397829,17563,23094.3744493392,"China:  Hunan Province",1,24.2163691534442
"681","EF564174.1",0.0412943820629599,0.00289011984869623,"Lyssavirus rabies","China"," Shandong Province","Homo sapiens","1956",36.398987,118.5055691,-139.324021749834,1.21984520176592,15730,42090.1576576577,"China:  Shandong Province",2,24.2163691534442
"682","MN857171.1",0.018197661728317,0.00289011984869623,"Lyssavirus rabies","Philippines"," San Miguel, Bulacan","Feliformia","06/05/2019",15.1405274,120.9770621,463.351867675781,0.167640686035156,0,31228,"Philippines:  San Miguel, Bulacan",1,54.9521149985946
"683","OQ326770.1",0.018197661728317,4.29149853029822e-05,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2019",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,54.9521149985946
"684","OQ326775.1",0.0182835603397472,8.57920993510009e-05,"Lyssavirus rabies","Philippines"," Cotabato","Canis lupus familiaris","2018",7.27,124.86,147.346135278443,0.564369543513261,8276,20923.0661764706,"Philippines:  Cotabato",1,54.693942613905
"685","OQ326782.1",0.0169144088720716,0.000111475696556059,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,59.1211911432009
"686","OQ326759.1",0.00982520735937037,0.000147155445784065,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,101.779022408753
"687","OQ326736.1",0.00982520735937037,0.00317691082884504,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,101.779022408753
"688","MN857167.1",0.017272380411468,0.00317691082884504,"Lyssavirus rabies","Philippines"," Caloocan City","Canis lupus familiaris","26/06/2019",14.6569248,120.9738786,459.460693359375,0.233523857417365,2691,28246.9361702128,"Philippines:  Caloocan City",1,57.8958994752137
"689","MN857169.1",0.0133398142401637,5.33506363749477e-05,"Lyssavirus rabies","Philippines"," Pasay City","Canis lupus familiaris","31/05/2019",6.9406291,122.0390242,397.894550030048,0.42511719923753,2916,21120.64,"Philippines:  Pasay City",1,74.9635626101289
"690","MN857168.1",0.0133398142401637,0.00327071563825416,"Lyssavirus rabies","Philippines"," Quezon City","Canis lupus familiaris","28/05/2019",14.6510546,121.0486254,459.23875797605,0.234549110375562,2841,28096.5319148936,"Philippines:  Quezon City",1,74.9635626101289
"691","OQ326751.1",0.015925945772313,0.00327071563825416,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,62.7906194267273
"692","OQ326738.1",0.015925945772313,0.00343554197118516,"Lyssavirus rabies","Philippines"," Digos","Canis lupus familiaris","2018",6.7443797,125.3556265,125.313170354412,0.574950066983826,6548,20918.7981651376,"Philippines:  Digos",1,62.7906194267273
"693","OQ326778.1",0.016963908320091,0.00352133407053616,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,58.948679816647
"694","OQ326748.1",0.0171162290516588,9.2496450807689e-05,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,58.4240837734693
"695","OQ326779.1",0.0164423683927233,3.47547571085756e-05,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,60.8184889253884
"696","MN857170.1",0.0164423683927233,0.0006810298776584,"Lyssavirus rabies","Philippines"," Angono, Rizal","Canis lupus familiaris","27/05/2019",14.5258481,121.1529683,469.247680664062,0.19231128692627,0,37998,"Philippines:  Angono, Rizal",1,60.8184889253884
"697","OQ326762.1",0.00638152737227241,0.00278332855927372,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,156.702297375543
"698","OQ326773.1",0.00638152737227241,2.91535111748113e-05,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,156.702297375543
"699","OQ326777.1",0.00631050260203211,0.00275417504809891,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,158.465983308204
"700","OQ326755.1",0.00631050260203211,0.000224563373867358,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,158.465983308204
"701","OQ326739.1",0.0117720893751601,0.00252961167423155,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2019",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,84.9466877230873
"702","OQ326749.1",0.00686548550110053,0.00219012770352553,"Lyssavirus rabies","Philippines"," Compostela Valley","Canis lupus familiaris","2018",7.45,126.07,119.456463755732,0.596061470197595,5602,20558.25,"Philippines:  Compostela Valley",1,145.656122912167
"703","OQ326761.1",0.00686548550110053,0.000339483970706019,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,145.656122912167
"704","OQ326760.1",0.00638680604681876,0.000339483970706019,"Lyssavirus rabies","Philippines"," Tagum","Canis lupus familiaris","2018",7.4470784,125.8094853,129.48614752004,0.588184150681593,6869,20770.144,"Philippines:  Tagum",1,156.57278343345
"705","OQ326741.1",0.00638680604681876,0.00346435843693212,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2019",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,156.57278343345
"706","OQ326745.1",0.00648121448665192,0.0034991131940407,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,154.292070114251
"707","OQ326756.1",0.00675378972058021,0.00364608536616484,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,148.065018511428
"708","OQ326746.1",0.00592099061388619,3.1154109132155e-06,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,168.890657866397
"709","OQ326784.1",0.00592099061388619,0.000158966606477728,"Lyssavirus rabies","Philippines"," Nabunturan","Canis lupus familiaris","2018",7.6021804,125.9687792,126.365699363242,0.591935706625179,5989,20531.5625,"Philippines:  Nabunturan",1,168.890657866397
"710","OQ326744.1",0.00705817999094031,0.00391524564234742,"Lyssavirus rabies","Philippines"," Samal","Canis lupus familiaris","2018",7.0780265,125.7120437,127.466550738995,0.581329070604764,6895,20646.625,"Philippines:  Samal",1,141.679583303851
"711","OQ326765.1",0.0115404862318522,0.00391524564234742,"Lyssavirus rabies","Philippines"," Panabo","Canis lupus familiaris","2019",7.29987,125.6807086,131.100990760284,0.581945378293273,7491,20693.8527131783,"Philippines:  Panabo",1,86.6514616377223
"712","OQ326740.1",0.0115404862318522,4.62411930020326e-05,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2019",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,86.6514616377223
"713","OQ326781.1",0.0115365937428372,0.00402797105582312,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,86.6806981584905
"714","OQ326764.1",0.00498873485538195,5.07154184330259e-05,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,200.451623305091
"715","OQ326776.1",0.00498873485538195,0.000118486808724974,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,200.451623305091
"716","OQ326767.1",0.00490787209914476,0.000146128047264478,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,203.754291024466
"717","OQ326763.1",0.004784368135118,0.000525332618284673,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2019",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,209.014016429849
"718","OQ326780.1",0.00476198540188635,8.44749673810522e-05,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,209.996443837033
"719","OQ326774.1",0.00476198540188635,0.00310283319573491,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,209.996443837033
"720","OQ326754.1",0.00493505477075587,0.00310283319573491,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,202.631996290253
"721","OQ326753.1",0.00494637297943134,0.000589826594391052,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,202.168337114555
"722","OQ326752.1",0.00392282904372748,0.00195780858127373,"Lyssavirus rabies","Philippines"," Davao","Canis lupus familiaris","2018",7.0648306,125.6080623,128.941344756794,0.578838015586753,7150,20651.344,"Philippines:  Davao",41,254.918067765145
